insert commit,insert dst file,insert dst start pos,insert dst end pos,delete commit,delete src file,delete src start pos,delete src end pos
a4ab324a089fc0a5562883b8696dcd50743988e2,integration-tests/src/test/java/org/web3j/generated/HumanStandardToken.java,10553,11153,408214a9a8633be786a844a3a2a291763e70a12d,integration-tests/src/test/java/org/web3j/generated/HumanStandardToken.java,18878,19507
a4ab324a089fc0a5562883b8696dcd50743988e2,integration-tests/src/test/java/org/web3j/generated/HumanStandardToken.java,8607,9201,408214a9a8633be786a844a3a2a291763e70a12d,integration-tests/src/test/java/org/web3j/generated/HumanStandardToken.java,16858,17481
a4ab324a089fc0a5562883b8696dcd50743988e2,integration-tests/src/test/java/org/web3j/generated/Fibonacci.java,3617,4121,408214a9a8633be786a844a3a2a291763e70a12d,integration-tests/src/test/java/org/web3j/generated/Fibonacci.java,5072,5597
a4ab324a089fc0a5562883b8696dcd50743988e2,core/src/main/java/org/web3j/ens/contracts/generated/PublicResolver.java,22660,23199,79a467011163eaffb53a1b33e880a437cba16cfb,core/src/main/java/org/web3j/ens/contracts/generated/PublicResolver.java,22150,22645
a4ab324a089fc0a5562883b8696dcd50743988e2,core/src/main/java/org/web3j/ens/contracts/generated/PublicResolver.java,20493,21028,79a467011163eaffb53a1b33e880a437cba16cfb,core/src/main/java/org/web3j/ens/contracts/generated/PublicResolver.java,20069,20560
a4ab324a089fc0a5562883b8696dcd50743988e2,core/src/main/java/org/web3j/ens/contracts/generated/PublicResolver.java,18413,18861,79a467011163eaffb53a1b33e880a437cba16cfb,core/src/main/java/org/web3j/ens/contracts/generated/PublicResolver.java,18083,18487
a4ab324a089fc0a5562883b8696dcd50743988e2,core/src/main/java/org/web3j/ens/contracts/generated/PublicResolver.java,16512,16954,79a467011163eaffb53a1b33e880a437cba16cfb,core/src/main/java/org/web3j/ens/contracts/generated/PublicResolver.java,16272,16670
a4ab324a089fc0a5562883b8696dcd50743988e2,core/src/main/java/org/web3j/ens/contracts/generated/PublicResolver.java,14601,15049,79a467011163eaffb53a1b33e880a437cba16cfb,core/src/main/java/org/web3j/ens/contracts/generated/PublicResolver.java,14455,14859
a4ab324a089fc0a5562883b8696dcd50743988e2,core/src/main/java/org/web3j/ens/contracts/generated/PublicResolver.java,12675,13114,79a467011163eaffb53a1b33e880a437cba16cfb,core/src/main/java/org/web3j/ens/contracts/generated/PublicResolver.java,12623,13018
a4ab324a089fc0a5562883b8696dcd50743988e2,core/src/main/java/org/web3j/ens/contracts/generated/ENS.java,11943,12378,408214a9a8633be786a844a3a2a291763e70a12d,core/src/main/java/org/web3j/ens/contracts/generated/ENS.java,11834,12225
a4ab324a089fc0a5562883b8696dcd50743988e2,core/src/main/java/org/web3j/ens/contracts/generated/ENS.java,10089,10535,408214a9a8633be786a844a3a2a291763e70a12d,core/src/main/java/org/web3j/ens/contracts/generated/ENS.java,10026,10428
a4ab324a089fc0a5562883b8696dcd50743988e2,core/src/main/java/org/web3j/ens/contracts/generated/ENS.java,8191,8628,408214a9a8633be786a844a3a2a291763e70a12d,core/src/main/java/org/web3j/ens/contracts/generated/ENS.java,8174,8567
a4ab324a089fc0a5562883b8696dcd50743988e2,core/src/main/java/org/web3j/ens/contracts/generated/ENS.java,6233,6763,408214a9a8633be786a844a3a2a291763e70a12d,core/src/main/java/org/web3j/ens/contracts/generated/ENS.java,6262,6748
9d56f9cee2b67c5a8a8828502da536ce1bc3c2f7,integration-tests/src/test/java/org/web3j/generated/HumanStandardToken.java,18848,19530,408214a9a8633be786a844a3a2a291763e70a12d,integration-tests/src/test/java/org/web3j/generated/HumanStandardToken.java,18878,19507
9d56f9cee2b67c5a8a8828502da536ce1bc3c2f7,integration-tests/src/test/java/org/web3j/generated/HumanStandardToken.java,16820,17496,408214a9a8633be786a844a3a2a291763e70a12d,integration-tests/src/test/java/org/web3j/generated/HumanStandardToken.java,16858,17481
9d56f9cee2b67c5a8a8828502da536ce1bc3c2f7,integration-tests/src/test/java/org/web3j/generated/Fibonacci.java,5034,5612,408214a9a8633be786a844a3a2a291763e70a12d,integration-tests/src/test/java/org/web3j/generated/Fibonacci.java,5072,5597
982f4db12324d1d749c4d5cbf8b73ff7c001b80a,utils/src/test/java/org/web3j/utils/NumericTest.java,3031,3115,3abe159c1279cb59a3b1b9d75da9b15e2ece5364,utils/src/test/java/org/web3j/utils/NumericTest.java,3135,3172
982f4db12324d1d749c4d5cbf8b73ff7c001b80a,utils/src/test/java/org/web3j/utils/NumericTest.java,2937,3022,3abe159c1279cb59a3b1b9d75da9b15e2ece5364,utils/src/test/java/org/web3j/utils/NumericTest.java,3041,3079
