,name_with_owner,insert url,delete url,replacement_msg,delete_msg,coding,insert commit,insert src file,insert src start pos,insert dst file,insert dst start pos,delete commit,delete src file,delete src start pos,delete dst file,delete dst start pos,insert src file content,insert dst file content,delete src file content
93,Vaeb_VaeBot,https://github.com/Vaeb/VaeBot/commit/cc96a86d57101bb604479e870ef2f21545173181,https://github.com/Vaeb/VaeBot/commit/f18ecc19fbcb57b3f10f1b99d295f1db04e20055,"Formatting change (for einstein)
","Changed to functions
",,cc96a86d57101bb604479e870ef2f21545173181,Util.js,"(1066, 1)",Util.js,"(1063, 1)",f18ecc19fbcb57b3f10f1b99d295f1db04e20055,Util.js,"(1064, 25)",Util.js,,"exports.sendDescEmbed = function (embChannel, embTitle, embDesc, embFooter, embImage, embColorParam) {
    if (embChannel == null) return;

    let embColor = embColorParam;

    if (embColor == null) embColor = 0x00BCD4;

    if (embDesc != null && embDesc.length > 2048) {
        let subFirst = embDesc.substr(0, 2048);
        let subNext;
        const lastNewline = subFirst.lastIndexOf('\n');
        if (lastNewline < 0) {
            const lastSpace = subFirst.lastIndexOf(' ');
            if (lastSpace < 0) {
                subNext = embDesc.substring(2048);
            } else {
                subFirst = embDesc.substring(0, lastSpace);
                subNext = embDesc.substring(lastSpace + 1);
            }
        } else {
            subFirst = embDesc.substring(0, lastNewline);
            subNext = embDesc.substring(lastNewline + 1);
        }
        exports.sendEmbed(embChannel, embTitle, subFirst, null, embImage, embColor, []);
        exports.sendDescEmbed(embChannel, null, subNext, embFooter, embImage, embColor);
    } else {
        exports.sendEmbed(embChannel, embTitle, embDesc, embFooter, embImage, embColor, []);
    }
};","exports.sendDescEmbed = (embChannel, embTitle, embDesc, embFooter, embImage, embColorParam) => {
    if (embChannel == null) return;

    let embColor = embColorParam;

    if (embColor == null) embColor = 0x00BCD4;

    if (embDesc != null && embDesc.length > 2048) {
        let subFirst = embDesc.substr(0, 2048);
        let subNext;
        const lastNewline = subFirst.lastIndexOf('\n');
        if (lastNewline < 0) {
            const lastSpace = subFirst.lastIndexOf(' ');
            if (lastSpace < 0) {
                subNext = embDesc.substring(2048);
            } else {
                subFirst = embDesc.substring(0, lastSpace);
                subNext = embDesc.substring(lastSpace + 1);
            }
        } else {
            subFirst = embDesc.substring(0, lastNewline);
            subNext = embDesc.substring(lastNewline + 1);
        }
        exports.sendEmbed(embChannel, embTitle, subFirst, null, embImage, embColor, []);
        exports.sendDescEmbed(embChannel, null, subNext, embFooter, embImage, embColor);
    } else {
        exports.sendEmbed(embChannel, embTitle, embDesc, embFooter, embImage, embColor, []);
    }
};","(embChannel, embTitle, embDesc, embFooter, embImage, embColorParam) => {
    if (embChannel == null) return;

    let embColor = embColorParam;

    if (embColor == null) embColor = 0x00BCD4;

    if (embDesc != null && embDesc.length > 2048) {
        let subFirst = embDesc.substr(0, 2048);
        let subNext;
        const lastNewline = subFirst.lastIndexOf('\n');
        if (lastNewline < 0) {
            const lastSpace = subFirst.lastIndexOf(' ');
            if (lastSpace < 0) {
                subNext = embDesc.substring(2048);
            } else {
                subFirst = embDesc.substring(0, lastSpace);
                subNext = embDesc.substring(lastSpace + 1);
            }
        } else {
            subFirst = embDesc.substring(0, lastNewline);
            subNext = embDesc.substring(lastNewline + 1);
        }
        exports.sendEmbed(embChannel, embTitle, subFirst, null, embImage, embColor, []);
        exports.sendDescEmbed(embChannel, null, subNext, embFooter, embImage, embColor);
    } else {
        exports.sendEmbed(embChannel, embTitle, embDesc, embFooter, embImage, embColor, []);
    }
}"
94,Vaeb_VaeBot,https://github.com/Vaeb/VaeBot/commit/cc96a86d57101bb604479e870ef2f21545173181,https://github.com/Vaeb/VaeBot/commit/f18ecc19fbcb57b3f10f1b99d295f1db04e20055,"Formatting change (for einstein)
","Changed to functions
",,cc96a86d57101bb604479e870ef2f21545173181,Util.js,"(1468, 1)",Util.js,"(1453, 1)",f18ecc19fbcb57b3f10f1b99d295f1db04e20055,Util.js,"(1511, 26)",Util.js,,"exports.getUserByMixed = function (name) {
    let user = exports.getUserById(name);
    if (user == null) user = exports.getUserByName(name);
    return user;
};","exports.getUserByMixed = (name) => {
    let user = exports.getUserById(name);
    if (user == null) user = exports.getUserByName(name);
    return user;
};","(name) => {
    let user = exports.getUserById(name);
    if (user == null) user = exports.getUserByName(name);
    return user;
}"
95,Vaeb_VaeBot,https://github.com/Vaeb/VaeBot/commit/cc96a86d57101bb604479e870ef2f21545173181,https://github.com/Vaeb/VaeBot/commit/f18ecc19fbcb57b3f10f1b99d295f1db04e20055,"Formatting change (for einstein)
","Changed to functions
",,cc96a86d57101bb604479e870ef2f21545173181,Util.js,"(1474, 1)",Util.js,"(1459, 1)",f18ecc19fbcb57b3f10f1b99d295f1db04e20055,Util.js,"(1517, 28)",Util.js,,"exports.getMemberByMixed = function (name, guild) {
    if (guild == null) return undefined;
    let targetMember = exports.getMemberById(name, guild);
    if (targetMember == null) targetMember = exports.getMemberByName(name, guild);
    return targetMember;
};","exports.getMemberByMixed = (name, guild) => {
    if (guild == null) return undefined;
    let targetMember = exports.getMemberById(name, guild);
    if (targetMember == null) targetMember = exports.getMemberByName(name, guild);
    return targetMember;
};","(name, guild) => {
    if (guild == null) return undefined;
    let targetMember = exports.getMemberById(name, guild);
    if (targetMember == null) targetMember = exports.getMemberByName(name, guild);
    return targetMember;
}"
96,Vaeb_VaeBot,https://github.com/Vaeb/VaeBot/commit/cc96a86d57101bb604479e870ef2f21545173181,https://github.com/Vaeb/VaeBot/commit/f18ecc19fbcb57b3f10f1b99d295f1db04e20055,"Formatting change (for einstein)
","Changed to functions
",,cc96a86d57101bb604479e870ef2f21545173181,Util.js,"(668, 1)",Util.js,"(664, 1)",f18ecc19fbcb57b3f10f1b99d295f1db04e20055,Util.js,"(665, 20)",Util.js,,"exports.cloneObj = function (obj) {
    let copy;

    if (obj == null || typeof (obj) !== 'object') return obj;

    if (obj instanceof Date) {
        copy = new Date();
        copy.setTime(obj.getTime());
        return copy;
    }

    if (obj instanceof Array) {
        copy = [];
        const len = obj.length;
        for (let i = 0; i < len; i++) {
            copy[i] = exports.cloneObj(obj[i]);
        }
        return copy;
    }

    if (obj instanceof Object) {
        copy = {};

        for (const [attr, objAttr] of Object.entries(obj)) {
            copy[attr] = exports.cloneObj(objAttr);
        }
        return copy;
    }

    throw new Error(""Unable to copy obj! Its type isn't supported."");
};","exports.cloneObj = (obj) => {
    let copy;

    if (obj == null || typeof (obj) !== 'object') return obj;

    if (obj instanceof Date) {
        copy = new Date();
        copy.setTime(obj.getTime());
        return copy;
    }

    if (obj instanceof Array) {
        copy = [];
        const len = obj.length;
        for (let i = 0; i < len; i++) {
            copy[i] = exports.cloneObj(obj[i]);
        }
        return copy;
    }

    if (obj instanceof Object) {
        copy = {};

        for (const [attr, objAttr] of Object.entries(obj)) {
            copy[attr] = exports.cloneObj(objAttr);
        }
        return copy;
    }

    throw new Error(""Unable to copy obj! Its type isn't supported."");
};","(obj) => {
    let copy;

    if (obj == null || typeof (obj) !== 'object') return obj;

    if (obj instanceof Date) {
        copy = new Date();
        copy.setTime(obj.getTime());
        return copy;
    }

    if (obj instanceof Array) {
        copy = [];
        const len = obj.length;
        for (let i = 0; i < len; i++) {
            copy[i] = exports.cloneObj(obj[i]);
        }
        return copy;
    }

    if (obj instanceof Object) {
        copy = {};

        for (const [attr, objAttr] of Object.entries(obj)) {
            copy[attr] = exports.cloneObj(objAttr);
        }
        return copy;
    }

    throw new Error(""Unable to copy obj! Its type isn't supported."");
}"
97,RanvierMUD_ranviermud,https://github.com/RanvierMUD/ranviermud/commit/fe715686d6eb0a87fff5ef67d597615d9ca8db9d,https://github.com/RanvierMUD/ranviermud/commit/b9e01cad33a93bda01e050f68fe29adf3f8b8c32,"Add logs in handy places, refactor stuff.
","Ugh
",,fe715686d6eb0a87fff5ef67d597615d9ca8db9d,scripts/behaviors/objects/wieldable.js,"(12, 3)",scripts/behaviors/objects/wieldable.js,"(11, 3)",b9e01cad33a93bda01e050f68fe29adf3f8b8c32,scripts/behaviors/objects/wieldable.js,"(10, 10)",scripts/behaviors/objects/wieldable.js,,"return function (player)
		{
			player.sayL10n(l10n, 'REMOVE', this.getShortDesc(player.getLocale()));
		}","return (player) => {
			player.sayL10n(l10n, 'REMOVE', this.getShortDesc(player.getLocale()));
		}","(player) => {
			player.sayL10n(l10n, 'REMOVE', this.getShortDesc(player.getLocale()));
		}"
98,marcelklehr_floccus,https://github.com/marcelklehr/floccus/commit/1b942c95b7fb842b6742b35b12e221bf4ee550ec,https://github.com/marcelklehr/floccus/commit/847dbae7f97c42322b6141ea7fcf5c205e2af248,"Nc: Implement rate limit
","Refactor Nextcloud adapter http code
",,1b942c95b7fb842b6742b35b12e221bf4ee550ec,src/lib/adapters/Nextcloud.js,"(431, 7)",src/lib/adapters/Nextcloud.js,"(437, 7)",847dbae7f97c42322b6141ea7fcf5c205e2af248,src/lib/adapters/Nextcloud.js,"(440, 39)",src/lib/adapters/Nextcloud.js,,"res = await fetch(createUrl, {
        method: 'POST',
        body,
        headers: {
          Authorization:
            'Basic ' + btoa(this.server.username + ':' + this.server.password)
        }
      })","res = await this.fetchQueue.add(() =>
        fetch(createUrl, {
          method: 'POST',
          body,
          headers: {
            Authorization:
              'Basic ' + btoa(this.server.username + ':' + this.server.password)
          }
        })
      )","() =>
        fetch(createUrl, {
          method: 'POST',
          body,
          headers: {
            Authorization:
              'Basic ' + btoa(this.server.username + ':' + this.server.password)
          }
        })"
99,RanvierMUD_ranviermud,https://github.com/RanvierMUD/ranviermud/commit/cf163c3130bd936447ce925be35ceb9b01895e87,https://github.com/RanvierMUD/ranviermud/commit/d41e1975345a44e89ba089dd7de563092d3601d9,"Improvements to commands in general.
","Remove unneeded prompts.
",,cf163c3130bd936447ce925be35ceb9b01895e87,src/commands.js,"(178, 3)",src/commands.js,"(178, 3)",d41e1975345a44e89ba089dd7de563092d3601d9,src/commands.js,"(202, 5)",src/commands.js,,"players.eachExcept(player, function(p) {
    if (p.getLocation() === player.getLocation()) {
      p.prompt();
    }
  });","players.eachExcept(player, p => {
    if (p.getLocation() === player.getLocation()) {
      p.prompt();
    }
  });","p => {
      if (p.getLocation() === player.getLocation()) {
        p.prompt();
      }
  }"
100,winstonjs_winston,https://github.com/winstonjs/winston/commit/852337e51f0df03fec85f955aa6b4e9833b3bd00,https://github.com/winstonjs/winston/commit/e61f84425204ed5788cfe17d96e19c855bb8b199,"[refactor] Move code base to es6 and setup for api documentation.

@indexzero might be interested in this.
","Change arrow functions to normal functions to support ES5 with transpiling.
",,852337e51f0df03fec85f955aa6b4e9833b3bd00,lib/winston/transports/file.js,"(152, 35)",lib/winston/transports/file.js,"(133, 7)",e61f84425204ed5788cfe17d96e19c855bb8b199,lib/winston/transports/file.js,"(152, 21)",lib/winston/transports/file.js,,self._nextFile();,this._endStream(() => this._nextFile());,() => this._nextFile()
101,guidesmiths_rascal,https://github.com/guidesmiths/rascal/commit/1252ca7a4f833129275591b9f399ab136262bcb7,https://github.com/guidesmiths/rascal/commit/84108dcb823eaa431fb597a771b86987b921ed84,"Reinstate prefer-arrow-callback
","Close channels when outstanding messages have been acknowledged
",,1252ca7a4f833129275591b9f399ab136262bcb7,test/subscriptions.tests.js,"(1703, 15)",test/subscriptions.tests.js,"(1703, 15)",84108dcb823eaa431fb597a771b86987b921ed84,test/subscriptions.tests.js,"(2145, 32)",test/subscriptions.tests.js,,"setTimeout(function() {
                ackOrNack();
              }, 200);","setTimeout(() => {
                ackOrNack();
              }, 200);","() => {
                      ackOrNack();
                    }"
102,RanvierMUD_ranviermud,https://github.com/RanvierMUD/ranviermud/commit/02d6f21535d66967801aadbd61b9b9bd5ecf99e2,https://github.com/RanvierMUD/ranviermud/commit/2dc75c3f91d1ac9c80e0f90e09bf0a93d5c2641e,"Refactor rtcombat, player, and events. Improve NPCs and strings related to combat and various commands.
","Extract login and add  say to utils.
",,02d6f21535d66967801aadbd61b9b9bd5ecf99e2,src/events.js,"(189, 11)",src/events.js,"(211, 11)",2dc75c3f91d1ac9c80e0f90e09bf0a93d5c2641e,src/events.js,"(334, 26)",src/events.js,,"player.getSocket().on('close', function() {
            players.removePlayer(player);
          });","player.getSocket()
            .on('close', () => {
              players.removePlayer(player);
            });","() => {
              player.setTraining('beginTraining', Date.now());

              if (!player.isInCombat()) {
                util.log(player.getName() + ' has gone linkdead.');
                player.save(() => players.removePlayer(player, true));
              } else {
                util.log(player.getName() + ' socket closed during combat!!!');
              }

              //TODO: Consider saving player here as well, and stuff.
              players.removePlayer(player);
            }"
103,RanvierMUD_ranviermud,https://github.com/RanvierMUD/ranviermud/commit/fe715686d6eb0a87fff5ef67d597615d9ca8db9d,https://github.com/RanvierMUD/ranviermud/commit/436d31b72a1541ac5cc13a47d480c49a0e2ec18b,"Add logs in handy places, refactor stuff.
","DAMN YOU, ARROW FUNCTIONS
",,fe715686d6eb0a87fff5ef67d597615d9ca8db9d,scripts/behaviors/objects/wearable.js,"(10, 3)",scripts/behaviors/objects/wearable.js,"(8, 3)",436d31b72a1541ac5cc13a47d480c49a0e2ec18b,scripts/behaviors/objects/wearable.js,"(8, 10)",scripts/behaviors/objects/wearable.js,,"return function (player)
		{
			player.sayL10n(l10n, 'REMOVE', this.getShortDesc(player.getLocale()));
		};","return (player) => {
			player.sayL10n(l10n, 'REMOVE', this.getShortDesc(player.getLocale()));
		};","(player) => {
			player.sayL10n(l10n, 'REMOVE', this.getShortDesc(player.getLocale()));
		}"
104,Vaeb_VaeBot,https://github.com/Vaeb/VaeBot/commit/cc96a86d57101bb604479e870ef2f21545173181,https://github.com/Vaeb/VaeBot/commit/f18ecc19fbcb57b3f10f1b99d295f1db04e20055,"Formatting change (for einstein)
","Changed to functions
",,cc96a86d57101bb604479e870ef2f21545173181,Util.js,"(874, 1)",Util.js,"(870, 1)",f18ecc19fbcb57b3f10f1b99d295f1db04e20055,Util.js,"(871, 19)",Util.js,,"exports.getName = function (member) {
    return member.username || (member.user ? member.user.username : null);
};","exports.getName = (member) => {
    const result = member.username || (member.user ? member.user.username : null);
    return result;
};","(member) => {
    const result = member.username || (member.user ? member.user.username : null);
    return result;
}"
